cz_name,stateabbrv,name,mobility,population,density,male,white,black,amind,asian,highschool,college,dropout,manufacturing,income,gini,rentpct,poverty
Rapid City,SD,"Custer County, South Dakota",.53611422,8394,5.3911309,.49976173,.93411958,.0027400523,.041100785,.0034548487,.67022574,.25976205,0,.021449124,37926,.4321,24.200001,.13354038
Mitchell,SD,"Davison County, South Dakota",.97293454,19787,45.429359,.50341135,.94031435,.0048011323,.032799311,.0014656087,.63836962,.27206558,.084452972,.13418284,36309,.40880001,25.299999,.18258299
Rapid City,SD,"Fall River County, South Dakota",.29304844,6906,3.9691589,.50724006,.87054735,.011294526,.068925574,.0079640895,.69272798,.23247927,.0099337744,.019301165,33408,.41600001,27.200001,.27922624
Winner,SD,"Gregory County, South Dakota",1.091732,4226,4.163723,.50946522,.8857075,.0011831518,.0724089,.011358258,.69585407,.17180763,.071895428,.013951171,27266,.46309999,28.299999,.26659751
Pierre,SD,"Hughes County, South Dakota",.50491774,17466,23.553061,.48625901,.83304709,.0075575402,.1076377,.0052673765,.5762586,.32917252,.0097799515,.045114346,42981,.41209999,22.700001,.16232465
Rapid City,SD,"Lawrence County, South Dakota",.76168966,24645,30.804899,.49511057,.93272471,.005153175,.03473321,.0082369652,.65231591,.29548693,.017532874,.034527838,33082,.44229999,26.5,.13429844
Sioux Falls,SD,"Lincoln County, South Dakota",1.2943718,49874,86.395027,.49775434,.94977343,.010346072,.0056542489,.0090227369,.5511353,.40435979,.055988315,.08496543,55268,.41760001,22.5,.039711189
Rapid City,SD,"Meade County, South Dakota",.8460722,26381,7.6004391,.52397561,.90318787,.01842235,.02130321,.0099313902,.6930474,.23031645,.03228173,.066862941,38111,.4305,28.799999,.13604467
Sioux Falls,SD,"Minnehaha County, South Dakota",.70647013,178942,221.6969,.50104505,.86766106,.041985672,.026120195,.01784377,.61597615,.29428822,.032206461,.10725276,38876,.4215,26.6,.16835314
Rapid City,SD,"Pennington County, South Dakota",.25482386,106085,38.207439,.50055146,.82964605,.012829335,.08485648,.010812084,.64380145,.28171158,.04408735,.060620755,36962,.43399999,29.1,.18787879
Sioux City,SD,"Union County, South Dakota",1.1211509,14842,32.227261,.50370568,.9429996,.0031666891,.0070071421,.016035575,.60225123,.31467277,.056128293,.13635163,46826,.4594,23.799999,.037138179
Mobridge,SD,"Walworth County, South Dakota",1.0000803,5495,7.7543979,.48917198,.82183802,.0020018199,.088262059,.027843494,.66930538,.21680287,.036630038,.05009634,31392,.4262,19.700001,.12468828
Yankton,SD,"Yankton County, South Dakota",.97184253,22636,43.433578,.52111679,.92295456,.02102845,.022000354,.0060964837,.65067327,.26727355,.055602361,.16302432,34991,.47170001,25.700001,.17981073
Knoxville,TN,"Anderson County, Tennessee",-.13630572,75430,223.7204,.48501924,.91947502,.037650801,.0028768396,.013257325,.61094451,.23958021,.022504328,.1215817,31144,.47499999,29.299999,.3009468
Tullahoma,TN,"Bedford County, Tennessee",-.20613985,45986,97.091553,.49343279,.83760273,.070543207,.0082416385,.0072413343,.65393734,.13712989,.0071518719,.24735443,30493,.43309999,29,.24138524
Crossville,TN,"Bledsoe County, Tennessee",.03355084,13686,33.67411,.56093818,.92466754,.041867603,.0024842904,.0017536168,.64451623,.10725106,.15820895,.15488499,26883,.4497,31.5,.23021033
Knoxville,TN,"Blount County, Tennessee",-.12290518,125188,224.06779,.48416781,.94155192,.029020354,.0037383775,.0075406586,.64757037,.22816943,.035141699,.12925242,35070,.45570001,30.1,.19849198
Cleveland,TN,"Bradley County, Tennessee",-.15432358,102062,310.4436,.48660618,.91707003,.046305187,.0012051498,.010346652,.62789333,.19874676,.024598744,.17937507,30588,.48190001,31.1,.29038039
Knoxville,TN,"Campbell County, Tennessee",-.10565992,40176,83.666672,.48424432,.97894263,.0051025487,.0032357627,.002837515,.61963916,.10227867,.067754701,.16600706,23262,.46849999,29.700001,.31394219
Johnson City,TN,"Carter County, Tennessee",-.1863445,56941,166.8831,.48920813,.96684289,.01283785,.0030733566,.0033894733,.64430857,.16138779,.028814934,.12860836,24123,.45120001,32.5,.34394845
Nashville,TN,"Cheatham County, Tennessee",.02932518,39422,130.34779,.49599209,.94820154,.01615849,.0011922277,.0041347472,.64652532,.19314025,0,.12319621,37664,.39520001,37.900002,.18659672
Middlesborough,TN,"Claiborne County, Tennessee",-.069948457,31748,73.054512,.48998362,.96258032,.010520347,.0019528789,.0044727228,.64079189,.14184207,.0068965517,.19899455,25347,.45100001,28.700001,.28870836
Morristown,TN,"Cocke County, Tennessee",-.22280058,35321,81.278923,.48812321,.95153028,.015486537,.0042467653,0,.69184506,.10054208,.037723783,.21235165,22651,.4804,30.6,.39944327
Tullahoma,TN,"Coffee County, Tennessee",-.0076789199,53448,124.5999,.48645413,.90798533,.019233648,.0037793743,.0097290827,.65990776,.18337522,.011460259,.23808433,30207,.4454,28,.24829371
Nashville,TN,"Davidson County, Tennessee",-.44300067,658506,1306.475,.48227656,.62437093,.27591091,.0029612486,.032055896,.49993947,.37289265,.040308278,.072900444,35130,.48809999,29.9,.29694346
Dickson,TN,"Dickson County, Tennessee",.078050882,50472,103.026,.49060866,.92290777,.039308924,.0023775559,.0049136155,.69061357,.14461854,.017492712,.14761752,32451,.44490001,29.700001,.23878971
Dyersburg,TN,"Dyer County, Tennessee",-.19496556,38054,74.276802,.48410153,.82046562,.13344195,.0022599464,.0058075367,.64954078,.19240129,.058551617,.24224915,30845,.45649999,25.9,.2510311
Memphis,TN,"Fayette County, Tennessee",-.57104522,38814,55.07206,.49294069,.69619209,.27649817,.00048951409,.006698614,.64546371,.22911429,.037893385,.13845341,39867,.4752,28.299999,.21799435
Tullahoma,TN,"Franklin County, Tennessee",-.026545551,41138,74.183723,.48728669,.90121055,.031552337,.0046915263,.0076328455,.63293993,.19484979,.0075878594,.23533212,31066,.45280001,26.1,.21389998
Jackson,TN,"Gibson County, Tennessee",-.47177097,49572,82.244133,.47561124,.78915519,.18534657,.0022593399,.0032679739,.6777553,.16037849,.026927784,.18786199,27932,.44029999,28.6,.27735707
Columbia,TN,"Giles County, Tennessee",.01136384,28949,47.385391,.48917061,.8609969,.10034889,.0003108916,.00659781,.67048484,.1484645,.01966292,.25578654,29846,.4251,29.6,.20385948
Johnson City,TN,"Greene County, Tennessee",-.24011996,68576,110.2216,.48796955,.95300102,.022063112,.0013415772,.0050746617,.66046369,.14987233,.054790508,.21651278,25563,.45280001,27.799999,.32077855
Morristown,TN,"Hamblen County, Tennessee",-.18121909,62999,390.8642,.4871982,.88568074,.040524453,.00098414265,.0070953509,.65348583,.1549474,.010351967,.254473,27321,.4587,32.5,.3069486
Chattanooga,TN,"Hamilton County, Tennessee",-.47392172,348121,641.77911,.48205078,.75144559,.19832759,.0017896076,.019817822,.58699781,.28737199,.040187772,.12627597,35043,.477,30,.23611188
Johnson City,TN,"Hawkins County, Tennessee",-.1517271,56595,116.2175,.48912448,.96218747,.013976499,.0024737169,.0036752364,.68462682,.12551451,.021377672,.24057919,26820,.43880001,29.1,.29045644
Dickson,TN,"Henry County, Tennessee",-.13266753,32269,57.408291,.48520252,.89494562,.086243764,.002758065,.0021072857,.67760175,.15500496,.060062401,.16415185,27770,.46740001,28.799999,.27421781
Clarksville,TN,"Houston County, Tennessee",.0248951,8290,41.390709,.49433053,.94318455,.02689988,.0047044633,.0018094089,.68990761,.10528151,0,.20553887,28617,.40580001,27.200001,.36995754
Dickson,TN,"Humphreys County, Tennessee",-.16689564,18240,34.35157,.49605262,.95098686,.032291666,.0041118423,.0019188595,.70214432,.13398027,.0022099449,.21239564,30468,.4434,29.200001,.22276843
Morristown,TN,"Jefferson County, Tennessee",.06491591,52490,191.51489,.49297008,.94762814,.025604878,.0020384835,.0022670985,.66814935,.15598573,.0067204302,.17113043,30808,.45199999,27.9,.22978202
Knoxville,TN,"Knox County, Tennessee",-.36794466,444348,874.33038,.48609647,.85651559,.090694681,.0025565547,.020130618,.55683488,.34547299,.03704302,.074437983,35372,.4795,29.700001,.20719831
Dyersburg,TN,"Lauderdale County, Tennessee",-.67183459,27427,58.109032,.52123821,.61858749,.35093156,.0056149052,.0047763153,.66447514,.090686806,.046018992,.21870536,21993,.46039999,29.700001,.35338944
Florence,TN,"Lawrence County, Tennessee",.13897675,42226,68.423363,.49156916,.95081228,.01901672,.0021550702,.0046416898,.66790074,.12449757,.15154639,.19702534,27465,.43110001,29.200001,.31044143
Knoxville,TN,"Loudon County, Tennessee",.065085813,50229,219.1344,.48653167,.95713633,.012622191,.002389058,.0077445302,.60447294,.2554689,.0027075813,.17886382,37119,.4517,27.9,.28655967
Cleveland,TN,"McMinn County, Tennessee",.01054861,52506,122.0715,.48590636,.92576087,.040490612,.0024949531,.0045709061,.6765511,.14988226,.027892951,.27466655,27988,.45539999,31.9,.28269178
Jackson,TN,"Madison County, Tennessee",-.75676215,98184,176.2359,.47354966,.59871262,.37054917,.0012629349,.011865477,.62301785,.2537933,.024116017,.13332094,30900,.4716,34.799999,.30223367
Chattanooga,TN,"Marion County, Tennessee",.094040178,28306,56.821159,.48968416,.93538475,.015191126,.0028969124,.0037447892,.64585096,.13349575,.013835511,.20815469,30031,.43579999,29.6,.30297872
Columbia,TN,"Maury County, Tennessee",-.31289253,84089,137.1452,.48235798,.84058559,.11723293,.0036271093,.0075039542,.68283498,.19173568,.080427445,.12884036,34639,.43439999,29.799999,.23455529
Clarksville,TN,"Montgomery County, Tennessee",-.18180721,185980,344.9332,.49831703,.71700722,.19225723,.0057801916,.021158189,.67235917,.24641453,.016168395,.11331847,36565,.41639999,28.4,.22561958
Knoxville,TN,"Morgan County, Tennessee",.14129394,21794,41.736549,.55749291,.94154352,.043131135,.00059649441,.00032118929,.7357716,.064420916,.013118062,.12418395,28362,.4461,28.700001,.3353934
Union City,TN,"Obion County, Tennessee",-.11919953,31129,57.145939,.48009893,.86263615,.10549648,.0023450803,.0027305728,.65388715,.16800334,.044357467,.19726376,29256,.46110001,29.200001,.30131772
Cookeville,TN,"Putnam County, Tennessee",.14553858,73810,184.0175,.49184391,.94217587,.024102425,.0015445062,.011096057,.6057514,.23291086,.014525368,.13290055,25670,.52340001,33.900002,.3182143
Knoxville,TN,"Roane County, Tennessee",-.17668235,53162,147.38229,.48946616,.94426471,.026409842,.0039878106,.0045333132,.6648832,.18359698,.077538982,.12163606,29673,.45809999,31.9,.27915159
Nashville,TN,"Robertson County, Tennessee",-.028260499,67426,141.5659,.49070093,.87660545,.075312197,.0037967551,.0045976331,.68431914,.17758295,.061949417,.17213972,38604,.40009999,27.799999,.16709252
Nashville,TN,"Rutherford County, Tennessee",.097767569,282558,456.2067,.49354821,.79744333,.13484666,.0031002483,.029940756,.60196692,.30108398,.026509574,.13737415,40832,.40880001,29.1,.14822929
Chattanooga,TN,"Sequatchie County, Tennessee",.21285304,14592,54.886551,.4915022,.89672422,.0021244518,.0089089908,0,.6908626,.12953673,.052547771,.16384777,32980,.43290001,29.299999,.17828055
Morristown,TN,"Sevier County, Tennessee",-.16492218,93617,158.0034,.48993239,.94518089,.0066013653,.0027452279,.011899549,.6597681,.16440941,.051638763,.068554595,30692,.4357,29.5,.21499898
Memphis,TN,"Shelby County, Tennessee",-.65735298,937750,1228.749,.47684458,.40164864,.52718526,.0019685416,.024975739,.56620574,.30234003,.042683154,.089497879,33573,.50470001,33.700001,.33342448
Clarksville,TN,"Stewart County, Tennessee",.20863111,13286,28.924721,.50188166,.93504441,.01558031,.012193286,.011666416,.72391117,.14230272,.003062787,.1369863,30522,.43220001,27.200001,.28860673
Johnson City,TN,"Sullivan County, Tennessee",-.30814439,156752,379.21149,.48416609,.94644409,.019336276,.0023157599,.0058372463,.63556105,.21930204,.041553505,.16337672,29304,.4675,28.700001,.26894209
Nashville,TN,"Sumner County, Tennessee",.085791416,169623,320.37619,.48820621,.8866663,.069194622,.0039145635,.012716436,.64565957,.24631503,.035555556,.11347052,41677,.43920001,28.4,.12659895
Memphis,TN,"Tipton County, Tennessee",-.56877148,61674,134.5519,.49463308,.78185296,.18155138,.0052696434,.0076045012,.7056089,.15039492,.033324078,.13153736,38980,.42089999,28.299999,.18529487
Nashville,TN,"Trousdale County, Tennessee",-.12561946,7884,69.040947,.49949265,.85895485,.11960933,0,.012303399,.64338028,.14347418,.041666668,.092417061,29800,.4558,34.099998,.20725673
Johnson City,TN,"Unicoi County, Tennessee",.20246845,18069,97.059036,.49504676,.97039127,.008024794,.00060877751,.0028225137,.66782296,.12412337,.016129032,.19204581,24121,.46950001,35.599998,.31095102
Knoxville,TN,"Union County, Tennessee",.25782368,19096,85.421837,.49753875,.9802053,.0056032678,.0003142019,.00057603692,.65240073,.091115311,.017241379,.18286219,27128,.42399999,28.299999,.30494243
McMinnville,TN,"Warren County, Tennessee",-.01322869,40015,92.481758,.49483943,.9194302,.01312008,.0021991753,.0048731724,.64592195,.13521343,.073025338,.26159224,25694,.47330001,27.4,.30252278
Johnson City,TN,"Washington County, Tennessee",-.31487527,125317,383.86069,.48640648,.92139137,.039451949,.0033355411,.013637415,.57530391,.3059206,.02797715,.11632542,31098,.49430001,29.9,.23935479
Nashville,TN,"Williamson County, Tennessee",.21576786,199456,342.35529,.48761633,.89772183,.043748997,.0012834911,.03560685,.39608267,.55735046,.011565287,.083713941,70136,.44589999,28,.061770421
Nashville,TN,"Wilson County, Tennessee",.00649131,122445,214.50481,.48989341,.88275552,.0676222,.0040344647,.013254931,.61080146,.2834062,.021857051,.095470928,44356,.4208,31.200001,.13703895
Tyler,TX,"Anderson County, Texas",.080896601,57915,54.50301,.612432,.74175948,.21177588,.0044030044,.0061296728,.6841259,.11339316,.049504951,.041140039,30016,.45320001,29.200001,.26951891
Midland,TX,"Andrews County, Texas",1.3056923,16775,11.17802,.5101043,.9233979,.019612519,.0061400896,.0037555888,.62765533,.11683366,.05608283,.058816105,51149,.4425,23.4,.1702638
Huntsville,TX,"Angelina County, Texas",-.01597804,87748,109.9905,.48874047,.78437114,.15095501,.0046040937,.0096640382,.63939965,.15244679,.077416398,.13246918,32119,.46309999,30.5,.30010083
Corpus Christi,TX,"Aransas County, Texas",.21606325,24292,96.368492,.49526593,.88662934,.016836818,.0075333444,.01663099,.64691412,.19543828,.059397884,.029585799,30280,.51340002,32.900002,.3644734
Wichita Falls,TX,"Archer County, Texas",1.2717755,8779,9.7208557,.49823442,.94088167,.010365645,.014921973,.0046702358,.68151194,.20624487,.036166366,.07690493,43778,.44190001,24.299999,.12099276
Houston,TX,"Austin County, Texas",.43400806,28886,44.680012,.49802673,.84757322,.088381916,.00024233189,0,.64356232,.20059958,.0045572915,.15337832,38993,.44639999,26.799999,.19155568
Beeville,TX,"Bee County, Texas",.26134509,32659,37.102409,.60387641,.82207048,.087204143,.0057870727,.0023270769,.62913007,.096587308,.09188275,.042483974,30724,.47499999,27.4,.35609323
Killeen,TX,"Bell County, Texas",-.22283293,326041,310.21509,.49903232,.64716095,.21532568,.0086308168,.02856696,.6675933,.23148386,.026329346,.062814586,36715,.43470001,28.5,.21740863
San Antonio,TX,"Bexar County, Texas",-.47789624,1825502,1472.392,.49174967,.77714568,.074791484,.0065740822,.026303997,.56665462,.2667478,.049652737,.058454867,37151,.463,29.5,.24896817
Texarkana,TX,"Bowie County, Texas",-.15368237,93155,105.2592,.50468576,.69253397,.24270302,.0088454727,.0098438086,.69054848,.18249376,.029968783,.086932339,30992,.4869,32.5,.27394208
Pearland,TX,"Brazoria County, Texas",.23329286,331741,244.34019,.50700998,.74698633,.12997188,.003189235,.059489179,.57421941,.28556937,.044063028,.14417008,50659,.43040001,26.200001,.14618181
College Station,TX,"Brazos County, Texas",-.41637912,205271,350.62369,.50693959,.73925203,.10752127,.0031762889,.057387549,.46467885,.38938242,.023715414,.058803182,28913,.51950002,38.5,.24266417
Brownwood,TX,"Brown County, Texas",.16713339,37833,40.058941,.49607486,.91557634,.043057647,.0039647925,.0047048875,.67496085,.17934272,.028533215,.14334266,30477,.46290001,30.200001,.30241209
Victoria,TX,"Calhoun County, Texas",.16438682,21666,42.747181,.50032306,.87630391,.028800886,.00069232902,.035401091,.63729781,.16184129,.049010366,.24936278,37098,.41409999,28.1,.30396476
Abilene,TX,"Callahan County, Texas",.7166822,13532,15.04605,.48884127,.94280225,.016996749,.0005172923,.0067986995,.73230511,.14335516,.010294118,.10192459,29765,.48249999,24,.20724408
Brownsville,TX,"Cameron County, Texas",.28731883,417947,469.11719,.48231715,.92093015,.0057088579,.0022634449,.0065175728,.48373204,.16389848,.070934445,.054536488,24161,.49559999,32.099998,.47491291
Houston,TX,"Chambers County, Texas",.21989787,37251,62.382622,.50175834,.84070224,.079380423,.002308663,.01304663,.64376366,.18688014,.081445992,.19405249,51237,.43900001,22.799999,.096583188
Tyler,TX,"Cherokee County, Texas",.23036426,51167,48.59568,.5100553,.80399477,.14577755,.0017589462,.0048077861,.61919689,.16290848,.057894737,.1133357,28758,.46759999,29.5,.34799382
Wichita Falls,TX,"Clay County, Texas",.51619524,10479,9.6250553,.50243342,.94818211,.0071571716,.01364634,.0039125872,.72897947,.15904519,.043103449,.07100977,35078,.4513,23.5,.13701707
Dallas,TX,"Collin County, Texas",.22043201,862215,1024.952,.49089843,.72498506,.090199083,.0044084131,.12511496,.43656057,.49789092,.026197385,.099480174,61544,.43079999,26.5,.094963089
La Grange,TX,"Colorado County, Texas",.3416332,20757,21.615721,.49289396,.80069375,.13638772,.0053475937,.0018307077,.64286709,.18230039,.083258726,.09902934,33859,.4835,24.4,.19072598
San Antonio,TX,"Comal County, Texas",.18458785,119632,213.82851,.49474221,.90988195,.019685369,.0042045605,.0086264545,.57065231,.33406186,.03551371,.067613952,47815,.44389999,28.799999,.12973826
Dallas,TX,"Cooke County, Texas",.81280881,38761,44.310478,.49351153,.92247361,.02425118,.011609607,.0073785507,.66126662,.209867,.03982684,.1715523,38063,.44139999,28.299999,.21988507
Killeen,TX,"Coryell County, Texas",.10539386,76128,72.360474,.49496901,.71520334,.15152112,.0074873897,.020045187,.73399997,.14819176,.030562697,.044039853,35836,.40400001,27.5,.19781353
Lubbock,TX,"Crosby County, Texas",.39748216,6007,6.6729779,.4870984,.89995009,.03878808,0,0,.5795632,.11726469,.035483871,.035108957,27189,.44839999,23.6,.33899334
Dallas,TX,"Dallas County, Texas",-.24249536,2485003,2852.1321,.49324769,.59964675,.22148062,.0034269576,.05637297,.48582241,.29119819,.057457339,.091129892,36511,.50169998,29.299999,.29255861
Big Spring,TX,"Dawson County, Texas",.24466355,13542,15.04155,.56638604,.77521783,.057893958,.021267168,.0080490327,.61515868,.10956738,.03813038,.054293972,29848,.48649999,21.799999,.17213622
Amarillo,TX,"Deaf Smith County, Texas",.13215619,19245,12.85685,.49316704,.87872177,.010028579,.008781502,.0030657314,.57317728,.14840958,.047291487,.14715916,31502,.42629999,26.700001,.28810471
Dallas,TX,"Denton County, Texas",.29195029,731851,833.133,.49205643,.77142477,.089358352,.0041702478,.073468506,.50635707,.41287538,.031868581,.084270038,54509,.43020001,28.200001,.10059187
Midland,TX,"Ector County, Texas",.80072433,149557,166.6026,.50269794,.85334688,.042472102,.0048810821,.0083713904,.59495324,.14635082,.071813285,.076386712,41508,.4411,24.799999,.17125487
Dallas,TX,"Ellis County, Texas",.29291126,157058,167.88901,.49389398,.81297356,.092437185,.010550243,.0060932902,.63451457,.21169272,.021500843,.13825415,45369,.4102,30.299999,.17055811
El Paso,TX,"El Paso County, Texas",-.043083459,831095,820.6781,.48865291,.82822663,.03532809,.0062387572,.010987913,.54391235,.21319278,.038758103,.072922766,30241,.46180001,29.799999,.31658566
Stephenville,TX,"Erath County, Texas",.61927813,40039,36.968021,.49182048,.90866405,.014610754,.0058193263,.0067684008,.57803899,.26579493,.03384782,.14007781,30081,.50550002,33.700001,.23763917
Houston,TX,"Fort Bend County, Texas",.2189189,658331,764.1853,.49134552,.52506715,.20844682,.002280008,.18387407,.45154852,.43716604,.022903118,.09051168,64752,.42480001,26.4,.11241638
Pearsall,TX,"Frio County, Texas",.16420704,18168,16.028231,.59021354,.73271686,.041831791,.00060546008,.0044583883,.5753125,.080467112,.12237237,.059534602,26440,.5122,23.1,.294992
Houston,TX,"Galveston County, Texas",-.42395338,308163,814.47412,.49455971,.77921748,.13310164,.0035922546,.033099364,.58251715,.29273483,.040002465,.10569943,45258,.4619,30.200001,.20016482
Pampa,TX,"Gray County, Texas",.59529698,22983,24.820351,.53313321,.85837358,.047556888,.012792064,.0043945527,.66861904,.13620982,.10754717,.086298175,31440,.42089999,28.4,.17180926
Sherman,TX,"Grayson County, Texas",.088197201,122780,131.62469,.48800293,.86862683,.059659556,.012892979,.010873106,.66783351,.20336202,.06708657,.12707213,34828,.44760001,27.700001,.22857143
Longview,TX,"Gregg County, Texas",-.046327058,123178,450.70181,.48976278,.74672425,.20144831,.004245888,.014109663,.63652956,.20458521,.0556201,.12800983,34601,.45919999,29.9,.26909277
College Station,TX,"Grimes County, Texas",-.0082595898,26961,34.237961,.54979414,.74685657,.159638,.012276993,.00081599352,.66839796,.11490683,.20120573,.12611797,33552,.47369999,29.1,.280121
San Antonio,TX,"Guadalupe County, Texas",-.11605795,143460,201.6871,.49374041,.78663039,.071831867,.0038895858,.016492402,.61314499,.2607694,.034981646,.11090659,45336,.4003,24.799999,.13749205
Plainview,TX,"Hale County, Texas",.2718291,35504,35.33852,.51647699,.84055316,.049064893,.0069006309,.0042530419,.57661289,.14694299,.066324346,.10984928,31504,.421,24.9,.34739098
Beaumont,TX,"Hardin County, Texas",.51174337,55375,62.179459,.49345371,.91098869,.05807675,.003395034,.0063386005,.70871031,.15443619,.038162284,.13842811,38214,.4492,25.5,.17154264
Houston,TX,"Harris County, Texas",.02556964,4356362,2557.334,.49737075,.6312173,.18861747,.0044812621,.065727092,.50132972,.29454234,.051895775,.10406991,39552,.49849999,29.700001,.26827398
Longview,TX,"Harrison County, Texas",.15186062,66417,73.800697,.49074784,.72927111,.21664634,.0035382507,.0052546789,.64686304,.19145566,.043629009,.13148342,33391,.47260001,24.6,.25443643
Austin,TX,"Hays County, Texas",-.28056675,177562,261.89941,.49796692,.84795731,.03528345,.0039648125,.014124644,.52810431,.3614473,.015025428,.067669347,42549,.4598,37.599998,.17360328
Tyler,TX,"Henderson County, Texas",.1300125,79016,90.43338,.48848334,.89311028,.068036854,.0062139314,.0059228512,.65439534,.16489932,.076779023,.10518708,30219,.4632,30.4,.300174
Brownsville,TX,"Hidalgo County, Texas",-.052515101,819217,521.5069,.48733607,.91409725,.0062010433,.0030016466,.010418485,.4534831,.16738725,.057946049,.043774117,25262,.49239999,32.400002,.45918551
Lubbock,TX,"Hockley County, Texas",.75164497,23322,25.673941,.492625,.84598231,.035202812,.010805248,.0036017494,.62027639,.15728991,.027151935,.036816105,36798,.43700001,24.700001,.16751352
Fort Worth,TX,"Hood County, Texas",.45575285,53171,126.4046,.49400988,.9366008,.008181151,.0081435367,.0062628123,.62919527,.25515187,.078235537,.074432634,40746,.45030001,31.6,.17666849
Paris,TX,"Hopkins County, Texas",.3781133,35645,46.462719,.4934493,.84954411,.068340577,.0038995652,.0070977695,.66132432,.16178827,.049382716,.11407942,32245,.4535,29.5,.3128309
Big Spring,TX,"Howard County, Texas",.39876637,36105,40.081429,.56767762,.83611691,.058412962,.01207589,.0093338871,.65205365,.12833849,.070036858,.056090202,36007,.46290001,25.1,.22144201
Paris,TX,"Hunt County, Texas",-.064118221,88052,104.7841,.49419662,.78698951,.084472813,.0064848042,.011788488,.6597268,.17457826,.039923552,.15391314,32827,.44229999,33,.25502163
Pampa,TX,"Hutchinson County, Texas",.60813344,21858,24.630989,.50187576,.89024615,.027266905,.011757709,.0061304783,.69043612,.15131117,.095607236,.14239863,35845,.43430001,24.5,.21699598
Beaumont,TX,"Jefferson County, Texas",.0034932101,252872,288.56949,.51129425,.58135736,.3361147,.0034721124,.034895126,.64643508,.18399274,.064352855,.12946329,31623,.49090001,30.799999,.29657859
Corpus Christi,TX,"Jim Wells County, Texas",.39432678,41461,47.933681,.4932346,.93876171,.0057885726,.0036178578,.0036178578,.60143322,.10974802,.11128527,.042761184,31221,.50050002,28.799999,.31550482
Fort Worth,TX,"Johnson County, Texas",.7655766,155450,214.5049,.49926022,.91938245,.025751045,.006194918,.0081955614,.65911192,.17316654,.058720522,.13241479,42224,.41139999,26.9,.17656292
Abilene,TX,"Jones County, Texas",.81769037,19978,21.515169,.63329661,.72459704,.15366903,.0088096904,.0038542396,.64262587,.096851967,.11144131,.034979012,31883,.44940001,22.299999,.26500857
Dallas,TX,"Kaufman County, Texas",-.032516271,109289,139.98869,.49033296,.82756728,.095270336,.0057279323,.0081984466,.6459114,.19022967,.058366403,.10146073,43862,.41409999,30.5,.17984162
San Antonio,TX,"Kendall County, Texas",.32857233,37361,56.397949,.48047429,.9239046,.0088595059,.0033189689,.0065576402,.49982387,.40828148,.032693092,.072362475,53195,.45320001,30,.12347925
Kerrville,TX,"Kerr County, Texas",-.0052274601,50149,45.452888,.48244232,.92430556,.016351273,.0072583701,.0085345674,.5951063,.28058571,.040782355,.045266286,31819,.4725,28.1,.23463687
Corpus Christi,TX,"Kleberg County, Texas",.016032111,32029,36.34256,.5183115,.8575666,.040525772,.0049330294,.020200443,.49152923,.25446051,.058867086,.049680676,27779,.47119999,29.9,.30996785
Paris,TX,"Lamar County, Texas",-.16058314,49566,54.636829,.48535287,.80978894,.12506557,.003006093,.0082516242,.68845552,.16215239,.070711128,.15558632,29596,.46919999,29.5,.2761603
Littlefield,TX,"Lamb County, Texas",.43057737,13742,13.52318,.50691313,.87207103,.058361229,.0033474022,.0015281618,.57534564,.16323923,.039457459,.089332633,28944,.47119999,23.9,.35021746
Houston,TX,"Liberty County, Texas",.16887914,77486,66.889587,.49278578,.80799115,.10694835,.0029940894,.0066721728,.6668573,.095606215,.035661217,.16840135,35392,.4386,27,.22685789
Lubbock,TX,"Lubbock County, Texas",-.2153004,290782,324.67871,.49417776,.79531401,.071125448,.0069571021,.020255724,.57231212,.27516037,.050816245,.051974304,33465,.4813,32.200001,.23365146
Waco,TX,"McLennan County, Texas",-.29046777,241505,232.8654,.48739365,.77546632,.14399701,.0031759178,.015602161,.6111834,.22247699,.046084285,.11816739,31004,.4774,32,.2976369
Pearland,TX,"Matagorda County, Texas",.44214466,36598,33.262581,.49508169,.804115,.10191814,.0045630909,.020848135,.61997569,.15277255,.033990148,.1112511,29631,.46250001,25,.3521322
Eagle Pass,TX,"Maverick County, Texas",.18590675,56548,44.203732,.49285564,.93106741,.0012909387,.010628139,.0049338615,.4834933,.1072856,.051606622,.041114777,24511,.47440001,26.299999,.3488321
Midland,TX,"Midland County, Texas",.73571795,151290,168.0441,.49775928,.82406634,.063401416,.0042501157,.016121356,.5739122,.25607163,.070294194,.05299506,49974,.47920001,27.4,.11030693
Snyder,TX,"Mitchell County, Texas",.98610014,9169,10.06377,.61784273,.80434072,.10971753,.0043625259,.0047987783,.62877834,.10957178,.20634921,.051776651,36221,.40400001,19.6,.10818888
Houston,TX,"Montgomery County, Texas",-.069220357,502586,482.45099,.49527642,.86405909,.03543473,.0054717003,.025132017,.54127318,.32182491,.047406923,.10043517,49998,.47170001,27.799999,.16966185
Dumas,TX,"Moore County, Texas",.54244983,22281,24.765169,.51667339,.7958799,.029487006,.0076747006,.084825635,.5208317,.12049034,.050426137,.28812769,36172,.38370001,21.200001,.31467322
Nacogdoches,TX,"Nacogdoches County, Texas",-.01511367,65531,69.232353,.47929987,.76160902,.1833636,.0051578642,.015992431,.56866652,.25118482,.019631902,.11205587,28717,.49630001,30.700001,.31830746
Corsicana,TX,"Navarro County, Texas",-.082651958,48118,47.659168,.49289247,.76775843,.1363523,.020969285,.0067957938,.61626422,.15718028,.079056866,.16330175,30145,.45269999,28.700001,.31479231
